RunTime,ExecutableName
2025-07-09 17:12:19,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WINDOWSAPPS\PYTHONSOFTWAREFOUNDATION.PYTHON.3.13_3.13.1520.0_X64__QBZ5N2KFRA8P0\PIP3.13.EXE
2025-07-09 17:02:20,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WINDOWSAPPS\PYTHONSOFTWAREFOUNDATION.PYTHON.3.13_3.13.1520.0_X64__QBZ5N2KFRA8P0\PIP3.13.EXE
2025-07-08 19:52:21,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WINDOWSAPPS\PYTHONSOFTWAREFOUNDATION.PYTHON.3.13_3.13.1520.0_X64__QBZ5N2KFRA8P0\PIP3.13.EXE
2025-07-08 19:52:17,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WINDOWSAPPS\PYTHONSOFTWAREFOUNDATION.PYTHON.3.13_3.13.1520.0_X64__QBZ5N2KFRA8P0\PIP3.13.EXE
2025-07-08 19:38:17,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WINDOWSAPPS\PYTHONSOFTWAREFOUNDATION.PYTHON.3.13_3.13.1520.0_X64__QBZ5N2KFRA8P0\PIP3.13.EXE
2025-07-08 19:04:21,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WINDOWSAPPS\PYTHONSOFTWAREFOUNDATION.PYTHON.3.13_3.13.1520.0_X64__QBZ5N2KFRA8P0\PIP3.13.EXE
2025-07-08 18:47:28,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WINDOWSAPPS\PYTHONSOFTWAREFOUNDATION.PYTHON.3.13_3.13.1520.0_X64__QBZ5N2KFRA8P0\PIP3.13.EXE
2025-07-08 18:47:24,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WINDOWSAPPS\PYTHONSOFTWAREFOUNDATION.PYTHON.3.13_3.13.1520.0_X64__QBZ5N2KFRA8P0\PIP3.13.EXE
2025-07-09 17:20:44,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSWOW64\WINDOWSPOWERSHELL\V1.0\POWERSHELL.EXE
2025-07-09 16:50:16,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSWOW64\WINDOWSPOWERSHELL\V1.0\POWERSHELL.EXE
2025-07-09 16:15:25,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSWOW64\WINDOWSPOWERSHELL\V1.0\POWERSHELL.EXE
2025-07-09 15:55:33,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSWOW64\WINDOWSPOWERSHELL\V1.0\POWERSHELL.EXE
2025-07-09 15:32:04,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSWOW64\WINDOWSPOWERSHELL\V1.0\POWERSHELL.EXE
2025-07-09 15:15:40,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSWOW64\WINDOWSPOWERSHELL\V1.0\POWERSHELL.EXE
2025-07-08 20:20:32,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSWOW64\WINDOWSPOWERSHELL\V1.0\POWERSHELL.EXE
2025-07-08 20:04:57,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSWOW64\WINDOWSPOWERSHELL\V1.0\POWERSHELL.EXE
2025-07-08 14:38:49,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\PUTTY\PUTTY.EXE
2025-07-09 17:25:05,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WINDOWSAPPS\PYTHONSOFTWAREFOUNDATION.PYTHON.3.13_3.13.1520.0_X64__QBZ5N2KFRA8P0\PYTHON3.13.EXE
2025-07-09 17:15:17,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WINDOWSAPPS\PYTHONSOFTWAREFOUNDATION.PYTHON.3.13_3.13.1520.0_X64__QBZ5N2KFRA8P0\PYTHON3.13.EXE
2025-07-09 17:12:10,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WINDOWSAPPS\PYTHONSOFTWAREFOUNDATION.PYTHON.3.13_3.13.1520.0_X64__QBZ5N2KFRA8P0\PYTHON3.13.EXE
2025-07-09 17:06:03,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WINDOWSAPPS\PYTHONSOFTWAREFOUNDATION.PYTHON.3.13_3.13.1520.0_X64__QBZ5N2KFRA8P0\PYTHON3.13.EXE
2025-07-08 20:20:50,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WINDOWSAPPS\PYTHONSOFTWAREFOUNDATION.PYTHON.3.13_3.13.1520.0_X64__QBZ5N2KFRA8P0\PYTHON3.13.EXE
2025-07-08 20:05:33,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WINDOWSAPPS\PYTHONSOFTWAREFOUNDATION.PYTHON.3.13_3.13.1520.0_X64__QBZ5N2KFRA8P0\PYTHON3.13.EXE
2025-07-08 19:58:01,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WINDOWSAPPS\PYTHONSOFTWAREFOUNDATION.PYTHON.3.13_3.13.1520.0_X64__QBZ5N2KFRA8P0\PYTHON3.13.EXE
2025-07-08 19:55:50,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WINDOWSAPPS\PYTHONSOFTWAREFOUNDATION.PYTHON.3.13_3.13.1520.0_X64__QBZ5N2KFRA8P0\PYTHON3.13.EXE
2025-07-09 17:20:05,\VOLUME{01da6ccaad22ad19-96ad979b}\USERS\CLIENT\DOWNLOADS\R4NS0NZZ.EXE
2025-07-09 17:20:00,\VOLUME{01da6ccaad22ad19-96ad979b}\USERS\CLIENT\DOWNLOADS\R4NS0NZZ.EXE
2025-07-09 17:11:20,\VOLUME{01da6ccaad22ad19-96ad979b}\USERS\CLIENT\DOWNLOADS\R4NS0NZZ.EXE
2025-07-09 17:11:19,\VOLUME{01da6ccaad22ad19-96ad979b}\USERS\CLIENT\DOWNLOADS\R4NS0NZZ.EXE
2025-07-09 16:17:28,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSWOW64\REG.EXE
2025-07-08 20:21:00,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\REG.EXE
2025-07-08 20:05:50,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\REG.EXE
2025-07-08 19:58:09,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\REG.EXE
2025-07-08 19:41:04,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\REG.EXE
2025-07-08 19:23:28,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\REG.EXE
2025-07-09 17:13:02,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\REGEDIT.EXE
2025-07-09 16:49:48,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\REGEDIT.EXE
2025-07-09 14:56:41,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\REGEDIT.EXE
2025-07-08 19:53:27,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\REGEDIT.EXE
2025-07-08 19:13:06,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\REGEDIT.EXE
2025-07-08 19:13:05,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\REGEDIT.EXE
2025-07-08 18:58:09,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\REGEDIT.EXE
2025-07-08 18:45:57,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\REGEDIT.EXE
2024-03-19 00:05:27,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-07-08 19:28:44,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-07-09 15:44:56,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-07-09 15:31:46,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-07-08 14:14:33,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-07-08 13:30:15,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-07-08 00:11:58,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-07-08 00:02:01,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-07-07 23:41:36,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-07-07 23:38:16,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-07-08 19:33:38,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-07-08 19:06:53,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-07-08 18:44:05,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-07-08 18:04:55,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-07-08 17:20:19,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-07-09 16:50:12,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-07-09 16:15:22,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-07-09 15:55:32,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-07-08 20:20:31,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-07-08 20:04:54,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-07-08 19:40:41,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-07-08 19:13:26,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-07-08 18:58:21,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-07-09 16:42:08,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-07-09 16:22:59,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-07-09 15:04:18,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-07-08 20:18:01,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-07-08 20:11:02,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-07-08 19:37:12,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-07-08 19:13:50,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-07-08 18:58:52,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-07-09 17:24:23,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 16:45:29,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 16:17:57,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 15:29:10,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 15:05:36,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 20:21:53,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 20:09:40,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 19:38:14,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 16:41:05,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 16:09:09,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 14:55:51,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 20:16:55,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 20:04:37,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 19:34:31,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 19:12:03,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 18:56:59,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 15:53:57,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 16:45:30,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 16:13:56,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 15:54:24,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 15:33:31,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 15:05:37,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 20:21:44,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 20:09:38,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 19:38:12,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 16:41:19,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 16:09:24,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 14:56:10,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 20:20:29,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 20:04:51,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 19:40:39,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 18:58:19,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 18:47:31,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 16:45:17,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 16:41:16,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 16:09:22,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 14:56:04,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 20:17:12,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 20:04:49,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 18:34:46,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 18:12:41,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 16:44:40,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 15:20:52,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 15:16:33,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 14:57:19,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 20:20:07,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 20:07:50,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 19:37:29,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 19:16:44,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 16:09:12,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 14:55:55,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 20:16:57,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 20:04:40,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 19:34:34,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 19:12:05,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 18:57:01,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 18:45:07,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 16:42:37,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 16:11:59,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 14:58:17,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 20:17:08,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 20:05:29,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 19:34:43,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 19:12:17,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 18:45:16,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 16:45:42,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 17:00:43,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 16:45:29,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 16:13:09,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 15:01:00,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 20:21:50,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 20:09:37,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 19:38:12,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-08 19:16:44,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-07-09 17:20:32,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\SCHTASKS.EXE
2025-07-09 17:11:36,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\SCHTASKS.EXE
2025-07-09 14:57:43,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\SCHTASKS.EXE
2025-07-09 14:57:42,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\SCHTASKS.EXE
2025-07-09 14:57:41,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\SCHTASKS.EXE
2025-07-08 20:20:53,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\SCHTASKS.EXE
2025-07-08 20:05:38,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\SCHTASKS.EXE
2025-07-08 19:57:06,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\SCHTASKS.EXE
2025-07-09 16:55:17,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\MICROSOFT OFFICE\ROOT\OFFICE16\SDXHELPER.EXE
2025-07-09 16:25:14,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\MICROSOFT OFFICE\ROOT\OFFICE16\SDXHELPER.EXE
2025-07-09 15:16:11,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\MICROSOFT OFFICE\ROOT\OFFICE16\SDXHELPER.EXE
2025-07-08 19:49:23,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\MICROSOFT OFFICE\ROOT\OFFICE16\SDXHELPER.EXE
2025-07-08 17:36:23,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\MICROSOFT OFFICE\ROOT\OFFICE16\SDXHELPER.EXE
2025-07-07 23:01:35,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE
2025-01-31 15:23:45,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE
2025-01-31 15:00:18,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE
2025-01-31 14:18:22,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE
2025-01-31 12:25:29,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE
2025-01-11 00:12:01,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE
2025-01-10 23:53:51,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE
2025-01-10 23:42:54,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE
2025-07-09 16:41:06,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE
2025-07-09 16:09:11,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE
2025-07-09 15:58:10,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE
2025-07-09 14:55:53,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE
2025-07-08 20:16:56,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE
2025-07-08 20:04:39,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE
2025-07-08 19:34:33,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE
2025-07-08 19:12:04,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE
2024-03-02 21:07:23,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE
